"GEO_ID","NAME","P001001","P001002","P001003","P001004","P001005","P001006","P001007","P001008","P001009","P001010","P001011","P001012","P001013","P001014","P001015","P001016","P001017","P001018","P001019","P001020","P001021","P001022","P001023","P001024","P001025","P001026","P001027","P001028","P001029","P001030","P001031","P001032","P001033","P001034","P001035","P001036","P001037","P001038","P001039","P001040","P001041","P001042","P001043","P001044","P001045","P001046","P001047","P001048","P001049","P001050","P001051","P001052","P001053","P001054","P001055","P001056","P001057","P001058","P001059","P001060","P001061","P001062","P001063","P001064","P001065","P001066","P001067","P001068","P001069","P001070","P001071",
"7000000US39063063AAG","Voting District FINDLAY 1C, Hancock County, Ohio","1103","1079","971","27","11","19","0","51","24","22","15","4","1","0","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063AAH","Voting District FINDLAY 2C, Hancock County, Ohio","1151","1119","1054","12","4","46","0","3","32","30","17","2","3","0","5","1","0","0","0","1","0","0","0","0","1","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063AAI","Voting District FINDLAY 2E, Hancock County, Ohio","1140","1107","1000","63","4","7","0","33","33","32","5","8","2","0","13","2","0","0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063AAJ","Voting District FINDLAY 2A, Hancock County, Ohio","878","868","829","8","0","30","0","1","10","10","2","0","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063AAK","Voting District FINDLAY 2F, Hancock County, Ohio","1380","1365","1288","18","0","57","0","2","15","14","3","3","4","0","2","0","0","0","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063AAL","Voting District FINDLAY 2B, Hancock County, Ohio","892","881","836","15","1","17","0","12","11","7","4","0","0","0","2","0","1","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063AAM","Voting District FINDLAY 2D, Hancock County, Ohio","916","906","883","4","0","17","0","2","10","7","3","0","3","0","0","1","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063AAO","Voting District FINDLAY 3A, Hancock County, Ohio","834","794","743","34","7","2","0","8","40","36","18","5","0","0","7","2","0","0","2","0","0","0","2","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063AAP","Voting District FINDLAY 3B, Hancock County, Ohio","888","879","841","7","2","3","0","26","9","9","7","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063AAQ","Voting District FINDLAY 3C, Hancock County, Ohio","657","647","620","11","3","6","0","7","10","9","2","2","4","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063AAR","Voting District FINDLAY 3D, Hancock County, Ohio","1696","1652","1557","40","5","29","0","21","44","43","17","6","3","0","14","2","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063AAS","Voting District FINDLAY 6G, Hancock County, Ohio","1341","1318","1232","27","1","6","0","52","23","22","11","3","0","0","5","0","1","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063AAU","Voting District FINDLAY 4A, Hancock County, Ohio","944","905","816","39","12","17","1","20","39","34","19","3","2","3","5","0","0","0","0","0","0","2","0","0","0","5","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063AAV","Voting District FINDLAY 4B, Hancock County, Ohio","1569","1549","1455","23","3","36","0","32","20","20","6","4","0","0","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063AAW","Voting District FINDLAY 4C, Hancock County, Ohio","865","853","823","4","1","13","0","12","12","12","10","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063AAX","Voting District FINDLAY 4D, Hancock County, Ohio","1833","1781","1648","12","3","102","0","16","52","48","17","7","10","2","1","1","4","0","0","0","0","0","0","6","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063AAZ","Voting District FINDLAY 1D, Hancock County, Ohio","1454","1414","1291","37","8","44","0","34","40","38","25","3","2","0","6","0","0","0","0","0","0","0","0","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABA","Voting District FINDLAY 5A, Hancock County, Ohio","2126","2101","1952","50","4","54","0","41","25","24","9","2","5","0","6","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABB","Voting District FINDLAY 5B, Hancock County, Ohio","1319","1283","1206","20","11","15","0","31","36","33","4","10","7","1","11","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABC","Voting District FINDLAY 5C, Hancock County, Ohio","875","859","805","17","2","12","0","23","16","16","4","5","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABD","Voting District FINDLAY 5D, Hancock County, Ohio","870","844","769","21","1","26","0","27","26","25","8","3","10","0","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABE","Voting District FINDLAY 5E, Hancock County, Ohio","848","829","797","12","0","17","0","3","19","17","3","2","11","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABF","Voting District FINDLAY 5F, Hancock County, Ohio","1003","980","936","15","0","20","0","9","23","20","7","5","2","0","5","1","0","0","0","0","0","0","0","0","0","3","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABG","Voting District FINDLAY 6A, Hancock County, Ohio","685","673","647","4","1","1","0","20","12","12","6","0","1","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABH","Voting District FINDLAY 6B, Hancock County, Ohio","825","814","788","8","1","10","0","7","11","11","9","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABI","Voting District FINDLAY 6C, Hancock County, Ohio","1003","993","954","15","2","7","0","15","10","10","7","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABJ","Voting District FINDLAY 6D, Hancock County, Ohio","964","951","907","12","2","19","1","10","13","13","9","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABK","Voting District FINDLAY 6E, Hancock County, Ohio","819","809","778","10","3","14","0","4","10","9","5","0","0","0","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABL","Voting District FINDLAY 6F, Hancock County, Ohio","801","793","752","16","0","12","0","13","8","6","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABM","Voting District FINDLAY 4E, Hancock County, Ohio","1519","1490","1432","22","3","9","0","24","29","25","12","3","4","1","1","1","0","0","1","0","0","2","0","0","0","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABN","Voting District FOSTORIA NORTH, Hancock County, Ohio","1399","1343","1249","55","0","3","0","36","56","53","30","7","3","0","7","0","0","0","6","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABO","Voting District FOSTORIA SOUTH, Hancock County, Ohio","1599","1563","1472","41","1","7","0","42","36","33","22","1","3","0","6","0","1","0","0","0","0","0","0","0","0","3","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABP","Voting District ALLEN EAST, Hancock County, Ohio","1232","1208","1177","9","1","11","5","5","24","24","3","17","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABQ","Voting District ALLEN WEST, Hancock County, Ohio","975","969","948","7","4","3","0","7","6","6","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABR","Voting District AMANDA, Hancock County, Ohio","1024","1017","1008","3","1","2","0","3","7","7","2","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABS","Voting District BIGLICK, Hancock County, Ohio","1106","1100","1081","1","0","11","0","7","6","6","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABT","Voting District BLANCHARD, Hancock County, Ohio","1123","1111","1087","3","2","10","0","9","12","12","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABU","Voting District CASS, Hancock County, Ohio","993","987","959","7","2","10","0","9","6","6","1","1","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABV","Voting District DELAWARE, Hancock County, Ohio","1285","1268","1257","4","0","0","2","5","17","14","11","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABW","Voting District EAGLE, Hancock County, Ohio","1120","1111","1108","1","2","0","0","0","9","9","5","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABX","Voting District JACKSON, Hancock County, Ohio","1065","1052","1038","9","1","3","0","1","13","13","2","3","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABY","Voting District LIBERTY N, Hancock County, Ohio","1105","1074","1032","8","3","22","0","9","31","31","7","11","11","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ABZ","Voting District LIBERTY NE, Hancock County, Ohio","831","810","793","7","3","3","0","4","21","19","2","1","12","0","3","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ACA","Voting District LIBERTY NW, Hancock County, Ohio","1455","1443","1391","7","1","37","0","7","12","9","4","0","3","0","1","0","1","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ACB","Voting District LIBERTY SE, Hancock County, Ohio","2440","2389","2286","46","1","17","0","39","51","51","30","5","4","1","8","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ACC","Voting District LIBERTY SW, Hancock County, Ohio","656","655","634","3","4","5","0","9","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ACD","Voting District MADISON E, Hancock County, Ohio","1061","1056","1046","5","1","0","0","4","5","5","1","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ACE","Voting District MADISON W, Hancock County, Ohio","1238","1225","1217","3","1","3","0","1","13","13","1","3","5","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ACH","Voting District MARION S, Hancock County, Ohio","757","749","720","9","0","5","0","15","8","8","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ACI","Voting District ORANGE, Hancock County, Ohio","1348","1336","1316","3","4","1","0","12","12","12","4","2","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ACJ","Voting District PLEASANT, Hancock County, Ohio","838","831","814","2","1","1","0","13","7","7","3","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ACK","Voting District MCCOMB VILLAGE, Hancock County, Ohio","1633","1595","1541","7","5","12","0","30","38","37","6","7","4","5","15","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ACL","Voting District PORTAGE, Hancock County, Ohio","692","679","673","0","0","0","0","6","13","13","4","7","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ACM","Voting District UNION E, Hancock County, Ohio","960","949","928","12","1","7","0","1","11","11","4","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ACN","Voting District UNION W, Hancock County, Ohio","823","811","798","0","1","10","0","2","12","12","7","1","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ACO","Voting District VAN BUREN, Hancock County, Ohio","1241","1230","1212","0","2","1","0","15","11","11","2","5","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ACR","Voting District WASHINGTON, Hancock County, Ohio","1442","1426","1396","15","2","8","0","5","16","16","8","0","1","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ACS","Voting District MARION N, Hancock County, Ohio","2382","2371","2308","4","0","47","0","12","11","9","1","1","7","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39063063ACT","Voting District FINDLAY 2G, Hancock County, Ohio","1097","1088","999","21","2","64","0","2","9","9","3","0","2","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39065065AAA","PRECINCT KENTON 1-A, Hardin County, Ohio","718","705","692","4","1","1","0","7","13","13","7","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39065065AAB","PRECINCT KENTON 1-B, Hardin County, Ohio","838","830","820","6","1","2","0","1","8","8","3","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39065065AAC","PRECINCT KENTON 1-C, Hardin County, Ohio","620","617","600","4","0","2","9","2","3","3","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39065065AAD","PRECINCT KENTON 2-A, Hardin County, Ohio","686","673","660","7","2","4","0","0","13","12","8","1","3","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39065065AAE","PRECINCT KENTON 2-B, Hardin County, Ohio","1155","1135","1069","7","2","4","0","53","20","20","6","10","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39065065AAF","PRECINCT KENTON 2-C, Hardin County, Ohio","656","649","620","17","0","2","2","8","7","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39065065AAG","PRECINCT KENTON 3-A, Hardin County, Ohio","527","519","504","7","4","4","0","0","8","6","2","1","3","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39065065AAH","PRECINCT KENTON 3-B, Hardin County, Ohio","871","854","836","11","1","2","0","4","17","16","5","8","3","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39065065AAI","PRECINCT KENTON 3-C, Hardin County, Ohio","641","629","626","1","1","0","0","1","12","12","4","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39065065AAJ","PRECINCT KENTON 4-A, Hardin County, Ohio","607","600","594","3","1","2","0","0","7","7","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39065065AAK","PRECINCT KENTON 4-B, Hardin County, Ohio","922","914","907","5","1","0","0","1","8","8","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39065065AAL","PRECINCT BLANCHARD, Hardin County, Ohio","658","656","649","2","1","1","0","3","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39065065AAM","PRECINCT DUNKIRK, Hardin County, Ohio","875","862","852","3","3","4","0","0","13","11","0","7","1","0","3","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39065065AAN","PRECINCT BUCK, Hardin County, Ohio","1070","1058","1056","0","2","0","0","0","12","12","3","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39065065AAO","PRECINCT CESSNA, Hardin County, Ohio","494","492","488","1","2","0","1","0","2","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39065065AAP","PRECINCT DUDLEY, Hardin County, Ohio","1438","1416","1388","13","1","9","0","5","22","22","20","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
